session,trial,phrase,click_load,entry_rate,correction_rate,num_chars
11,3,10,2.8,7.5132183242610715,0.0,7
11,3,11,2.4,9.84888320592195,0.0,6
12,3,1,2.8,6.296065767685753,0.0,7
12,3,2,2.8,6.619171925999307,0.0,7
12,3,3,3.0,7.19574066767723,0.0,7
12,3,4,2.8,4.924082131955697,0.0,7
12,3,5,2.8,8.899388358886249,0.0,7
12,3,6,2.8,7.0940849669569435,0.0,7
12,3,7,3.0,8.740258775918894,0.0,7
12,3,8,3.0,5.99995091936532,0.0,7
12,3,9,3.0,8.764619329424066,0.0,7
12,3,10,2.4,7.974960137646226,0.0,6
13,3,1,2.8,6.68148988782113,0.0,7
13,3,2,3.0,9.081659555703022,0.0,7
13,3,3,2.8,6.706147034366722,0.0,7
13,3,4,2.8,11.71567635933845,0.0,7
13,3,5,3.0,9.405834361860927,0.0,7
13,3,6,4.0,5.671678675878999,0.125,7
13,3,7,2.8,9.7913765876512,0.0,7
13,3,8,3.0,8.277208124937612,0.0,7
13,3,9,3.6,5.295980579049457,0.125,7
13,3,10,2.8,6.572099450297739,0.0,7
13,3,11,2.8,7.288473782382047,0.0,7
13,3,12,2.0,8.684958758915009,0.0,4
14,3,1,2.8,8.728201988644132,0.0,7
14,3,2,3.6,4.964582596273111,0.125,7
14,3,3,2.8,8.503532159743074,0.0,7
14,3,4,2.8,5.926281383872702,0.0,7
14,3,5,2.8,4.582216273619985,0.0,7
14,3,6,2.8,6.0935948560336595,0.0,7
14,3,7,2.8,7.54975336080518,0.0,7
14,3,8,2.8,9.319589988487843,0.0,7
14,3,9,2.8,4.962187413345793,0.0,7
14,3,10,2.8,7.233980199449603,0.0,7
14,3,11,2.8,7.947100631997496,0.0,7
14,3,12,2.8,6.786096564628009,0.0,7
14,3,13,2.2,6.579057054309263,0.0,5
15,3,1,3.0,10.123419186305952,0.0,7
15,3,2,3.0,10.276803449808373,0.0,7
15,3,3,2.8,11.377349530748381,0.0,7
15,3,4,2.8,12.605801550718219,0.0,7
15,3,5,2.8,10.330577890925587,0.0,7
15,3,6,2.8,10.181216726872904,0.0,7
15,3,7,2.8,7.847377565939855,0.0,7
15,3,8,3.0,12.330902708296357,0.0,7
15,3,9,2.8,11.698737566078131,0.0,7
15,3,10,2.8,10.392709461203422,0.0,7
15,3,11,2.8,8.783872686108918,0.0,7
15,3,12,2.8,9.087734373278709,0.0,7
15,3,13,2.8,8.949914833219818,0.0,7
15,3,14,3.0,8.664651338982509,0.0,7
15,3,15,2.8,10.423182955787457,0.0,7
16,3,1,2.8,9.41707688134317,0.0,7
16,3,2,3.6,8.690853237931188,0.125,7
16,3,3,3.0,10.505794251335777,0.0,7
16,3,4,3.0,10.91246271864777,0.0,7
16,3,5,2.8,9.64243050728074,0.0,7
16,3,6,2.8,9.876752352802008,0.0,7
16,3,7,3.0,11.94526510961441,0.0,7
16,3,8,2.8,11.030416676880318,0.0,7
16,3,9,2.8,10.325474536431493,0.0,7
16,3,10,2.8,9.196886913557986,0.0,7
16,3,11,2.8,12.68768260672107,0.0,7
16,3,12,2.8,12.630370097192959,0.0,7
16,3,13,2.8,9.413124576096404,0.0,7
16,3,14,2.8,9.007144332404167,0.0,7
16,3,15,2.8,13.515261821343802,0.0,7
16,3,16,3.0,9.674103364513352,0.0,7
16,3,17,3.2,8.135933293177203,0.0,7
16,3,18,2.8,8.041799815283131,0.0,7
16,3,19,2.8,10.682885629764586,0.0,7
17,3,1,2.8,12.585870200015187,0.0,7
17,3,2,2.8,13.133126244996312,0.0,7
17,3,3,2.8,14.168732124457444,0.0,7
17,3,4,2.8,14.005424992560231,0.0,7
17,3,5,2.8,12.954100509118714,0.0,7
17,3,6,2.8,9.0979204195611,0.0,7
17,3,7,3.8,7.0875107408053815,0.125,7
17,3,8,3.2,7.9417005529748685,0.0,7
17,3,9,3.0,11.136009621133288,0.0,7
17,3,10,3.0,13.676232419486558,0.0,7
17,3,11,2.8,9.535347190797639,0.0,7
17,3,12,3.0,11.342667443420835,0.0,7
17,3,13,3.0,11.31095212597001,0.0,7
17,3,14,2.8,12.595364461086572,0.0,7
17,3,15,2.8,9.236646824872391,0.0,7
17,3,16,3.0,9.27091721204284,0.0,7
18,3,1,3.4,13.293342488504019,0.0,7
18,3,2,3.2,10.278618722572865,0.0,7
18,3,3,3.2,13.784481220200416,0.0,7
18,3,4,3.0,7.46102232098964,0.0,7
18,3,5,3.0,12.362945695274028,0.0,7
18,3,6,2.8,10.062320506372354,0.0,7
18,3,7,2.8,10.437701125256401,0.0,7
18,3,8,2.8,11.735274314161481,0.0,7
18,3,9,2.8,14.013786375952836,0.0,7
18,3,10,2.8,10.237662862262992,0.0,7
18,3,11,2.8,12.971672123667764,0.0,7
18,3,12,2.8,15.371608375995773,0.0,7
18,3,13,2.8,9.506172862506062,0.0,7
18,3,14,2.8,13.125753378962349,0.0,7
18,3,15,3.0,12.905087763424083,0.0,7
18,3,16,2.8,11.350356116974265,0.0,7
18,3,17,2.8,11.106551411067777,0.0,7
18,3,18,3.4,7.366982319953104,0.0,7
18,3,19,3.2,11.421186048098825,0.0,7
18,3,20,3.0,9.068357662501771,0.0,7
18,3,21,3.2,8.926962792493285,0.0,7
19,3,1,3.4,12.231847568902763,0.0,7
19,3,2,2.8,10.645820778860548,0.0,7
19,3,3,3.4,10.602520292476344,0.0,7
19,3,4,3.6,7.336181765338509,0.0,7
19,3,5,3.0,10.75640459377616,0.0,7
19,3,6,2.8,10.62725162345629,0.0,7
19,3,7,3.4,8.984490544449832,0.0,7
19,3,8,3.0,10.893370645745089,0.0,7
19,3,9,2.8,12.116082159057328,0.0,7
19,3,10,2.8,9.082530984994273,0.0,7
19,3,11,3.0,12.096826152820793,0.0,7
19,3,12,2.8,11.863009004731724,0.0,7
19,3,13,2.8,12.85748040069807,0.0,7
19,3,14,3.0,8.808496465566831,0.0,7
19,3,15,3.0,11.260973757786331,0.0,7
19,3,16,2.8,11.250675211151693,0.0,7
19,3,17,2.8,13.437352590962371,0.0,7
19,3,18,3.0,14.885467571736372,0.0,7
19,3,19,3.0,8.337065563536866,0.0,7
19,3,20,2.8,9.451676417200447,0.0,7
19,3,21,2.5,11.515418767652042,0.0,4
20,3,1,3.4,7.831503159614281,0.0,7
20,3,2,3.0,10.531859810128676,0.0,7
20,3,3,3.2,9.616359552474695,0.0,7
20,3,4,2.8,9.576286594585778,0.0,7
20,3,5,2.8,10.24094814198049,0.0,7
20,3,6,2.8,9.097962157108968,0.0,7
20,3,7,3.0,11.376222644515744,0.0,7
20,3,8,2.8,11.097375212049066,0.0,7
20,3,9,3.0,12.132233526167974,0.0,7
20,3,10,2.8,10.267493903514021,0.0,7
20,3,11,3.6,8.219571969908946,0.125,7
20,3,12,3.0,8.396531367380346,0.0,7
20,3,13,2.8,12.554472275071735,0.0,7
20,3,14,2.8,12.693443585749677,0.0,7
20,3,15,3.2,9.456860555640114,0.0,7
20,3,16,2.8,13.01555498421448,0.0,7
20,3,17,2.8,10.228105937315883,0.0,7
20,3,18,2.8,11.559721677423406,0.0,7
20,3,19,2.8,11.39770078311724,0.0,7
20,3,20,2.8,9.606692004683968,0.0,7
20,3,21,2.8,12.182470752351676,0.0,7
1,4,1,5.6,3.8169441597708738,0.0,7
1,4,2,6.8,2.9790605306033004,0.125,7
2,4,1,3.5,3.70327354393039,0.0,4
3,4,1,4.2,5.021110461448228,0.0,7
3,4,2,4.0,4.414017577391167,0.0,7
3,4,3,3.0,7.100415168178186,0.0,7
4,4,1,4.2,6.74151921204145,0.0,7
4,4,2,3.25,7.493888707781945,0.0,4
5,4,1,2.4,12.213888434019799,0.0,6
6,4,1,2.4,8.841819384546376,0.0,5
7,4,1,2.8,6.712283671790432,0.0,6
8,4,1,2.6,8.74141099619188,0.0,5
9,4,1,2.4,7.831502317269258,0.0,6
10,4,1,2.8,9.133441958597713,0.0,7
10,4,2,2.8,6.9839283828368055,0.0,7
10,4,3,3.0,7.6252541771049,0.0,7
10,4,4,2.8,7.878899800625042,0.0,7
10,4,5,2.8,6.8675130506676645,0.0,7
10,4,6,2.8,8.762231120566824,0.0,7
10,4,7,2.8,7.138795711428992,0.0,7
10,4,8,2.8,8.139578847802271,0.0,7
10,4,9,2.8,7.4810194493830675,0.0,7
10,4,10,2.25,11.069242279996601,0.0,4
11,4,1,2.8,7.487534098707077,0.0,7
11,4,2,2.8,8.433003680741583,0.0,7
11,4,3,2.8,7.809034432215686,0.0,7
11,4,4,2.8,7.906039107685314,0.0,7
11,4,5,2.8,7.869243489968034,0.0,7
11,4,6,2.8,7.657753903402727,0.0,7
11,4,7,2.8,6.092985105212303,0.0,7
11,4,8,2.8,8.823948593601656,0.0,7
11,4,9,2.8,8.055173888598706,0.0,7
11,4,10,2.8,7.260584481460361,0.0,7
11,4,11,2.4,8.457391283449349,0.0,6
12,4,1,2.8,6.4852931956419235,0.0,7
12,4,2,2.8,7.211730962904082,0.0,7
12,4,3,3.0,7.719804055458262,0.0,7
12,4,4,2.8,5.792753115018571,0.0,7
12,4,5,2.8,9.032431353883965,0.0,7
12,4,6,2.8,6.282641060444809,0.0,7
12,4,7,2.8,11.595124581338835,0.0,7
12,4,8,3.0,6.529475130139045,0.0,7
12,4,9,2.8,8.188159282584916,0.0,7
12,4,10,2.8,7.496697195691829,0.0,6
13,4,1,2.8,7.93656292894887,0.0,7
13,4,2,3.0,7.530854448546873,0.0,7
13,4,3,3.8,4.704645675033711,0.125,7
13,4,4,2.8,11.477950423791265,0.0,7
13,4,5,2.8,7.077971732087434,0.0,7
13,4,6,3.2,6.373045035961581,0.0,7
13,4,7,3.2,7.089867616388412,0.0,7
13,4,8,3.2,6.386989137144254,0.0,7
13,4,9,3.0,6.001709767541838,0.0,7
13,4,10,3.2,5.854493886442194,0.0,7
13,4,11,2.8,6.494930892275938,0.0,7
14,4,1,3.0,6.061969006472971,0.0,7
14,4,2,3.0,6.938493186507857,0.0,7
14,4,3,3.2,9.164459681259244,0.0,7
14,4,4,2.8,5.520189158111581,0.0,7
14,4,5,3.0,4.346935965075504,0.0,7
14,4,6,2.8,6.0641219530279455,0.0,7
14,4,7,2.8,7.064143148411049,0.0,7
14,4,8,2.8,10.42607559042316,0.0,7
14,4,9,2.8,5.7626593969857085,0.0,7
14,4,10,3.0,5.656701968388071,0.0,7
14,4,11,2.8,7.3114156734320055,0.0,7
14,4,12,2.8,7.11553683949577,0.0,7
14,4,13,2.25,7.042635574741975,0.0,4
15,4,1,3.0,8.103022562166151,0.0,7
15,4,2,3.0,11.584408196918485,0.0,7
15,4,3,2.8,10.18206991006478,0.0,7
15,4,4,2.8,14.24997618689729,0.0,7
15,4,5,2.8,11.409402536208141,0.0,7
15,4,6,2.8,8.508857494468764,0.0,7
15,4,7,2.8,10.602891337944698,0.0,7
15,4,8,3.0,10.51788079977336,0.0,7
15,4,9,2.8,13.275310933641487,0.0,7
15,4,10,2.8,8.18447628799441,0.0,7
15,4,11,3.0,8.299223421029943,0.0,7
15,4,12,2.8,8.979365753656998,0.0,7
15,4,13,2.8,9.427912102155684,0.0,7
15,4,14,3.0,8.258797502940787,0.0,7
15,4,15,3.0,10.154827974072395,0.0,7
16,4,1,2.8,10.540336525408966,0.0,7
16,4,2,3.6,9.87646558525751,0.125,7
16,4,3,3.0,11.274559477595615,0.0,7
16,4,4,3.0,12.1478745261606,0.0,7
16,4,5,2.8,9.143566999127016,0.0,7
16,4,6,2.8,12.456531219746992,0.0,7
16,4,7,3.0,12.622774025410395,0.0,7
16,4,8,2.8,9.541625277811752,0.0,7
16,4,9,2.8,9.105107791406086,0.0,7
16,4,10,2.8,11.503287677448784,0.0,7
16,4,11,2.8,16.25775339150148,0.0,7
16,4,12,2.8,11.385892327907465,0.0,7
16,4,13,2.8,8.923847742909814,0.0,7
16,4,14,2.8,10.92274740271066,0.0,7
16,4,15,2.8,14.493198194899007,0.0,7
16,4,16,3.0,10.843783198494963,0.0,7
16,4,17,3.0,8.582077525865886,0.0,7
16,4,18,2.8,8.230762494256123,0.0,7
16,4,19,2.8,8.615748990473032,0.0,7
17,4,1,3.2,9.527857953252475,0.0,7
17,4,2,2.8,13.501943697735715,0.0,7
17,4,3,2.8,13.693047811046615,0.0,7
17,4,4,2.8,12.81151935880823,0.0,7
17,4,5,2.8,13.959959969598241,0.0,7
17,4,6,2.8,9.691293662967126,0.0,7
17,4,7,3.8,6.960762042379781,0.125,7
17,4,8,3.0,9.152710079985093,0.0,7
17,4,9,2.8,12.049463769762664,0.0,7
17,4,10,2.8,14.14521868751661,0.0,7
17,4,11,2.8,10.622804768487335,0.0,7
17,4,12,2.8,10.562390959881713,0.0,7
17,4,13,2.8,14.769988320200632,0.0,7
17,4,14,3.0,13.895252294253792,0.0,7
17,4,15,2.8,11.271918945929215,0.0,7
17,4,16,2.8,8.87661012749876,0.0,7
18,4,1,3.6,9.99213844838212,0.0,7
18,4,2,3.4,12.048246237991055,0.0,7
18,4,3,2.8,15.008589616918302,0.0,7
18,4,4,3.0,7.592631931520983,0.0,7
18,4,5,3.0,10.311009844947636,0.0,7
18,4,6,2.8,10.555856149531108,0.0,7
18,4,7,2.8,9.682965843314285,0.0,7
18,4,8,2.8,12.08839405354857,0.0,7
18,4,9,2.8,14.555372698218479,0.0,7
18,4,10,2.8,11.486601928271048,0.0,7
18,4,11,2.8,16.57538141173798,0.0,7
18,4,12,2.8,14.278900168285801,0.0,7
18,4,13,2.8,10.373484385552755,0.0,7
18,4,14,2.8,11.859934700617458,0.0,7
18,4,15,2.8,16.443637752284637,0.0,7
18,4,16,2.8,10.571545947555379,0.0,7
18,4,17,2.8,11.387660575276655,0.0,7
18,4,18,3.2,8.714611725075647,0.0,7
18,4,19,3.2,8.826931920603146,0.0,7
18,4,20,3.0,9.595930499669484,0.0,7
18,4,21,3.2,8.231006369495763,0.0,7
19,4,1,3.6,9.322703531799977,0.0,7
19,4,2,2.8,11.625814312441234,0.0,7
19,4,3,4.0,7.879798915426404,0.125,7
19,4,4,2.8,10.887252769565984,0.0,7
19,4,5,2.8,14.001368267111122,0.0,7
19,4,6,3.0,9.522326360211158,0.0,7
19,4,7,3.2,8.581075125779316,0.0,7
19,4,8,2.8,10.024283945288305,0.0,7
19,4,9,2.8,14.317928171512351,0.0,7
19,4,10,3.0,9.622126780046397,0.0,7
19,4,11,2.8,15.729573680899218,0.0,7
19,4,12,2.8,10.73106981819458,0.0,7
19,4,13,2.8,12.780512333873572,0.0,7
19,4,14,3.0,10.41056402205157,0.0,7
19,4,15,3.0,9.02166351267856,0.0,7
19,4,16,3.0,10.03618734017023,0.0,7
19,4,17,2.8,10.476328014398092,0.0,7
19,4,18,3.0,12.273418764916974,0.0,7
19,4,19,3.0,8.488910001143191,0.0,7
19,4,20,2.8,7.738214020151675,0.0,7
19,4,21,2.2,12.926841786696812,0.0,5
20,4,1,2.8,9.860466940387294,0.0,7
20,4,2,2.8,11.420198303485542,0.0,7
20,4,3,3.0,11.96845468061275,0.0,7
20,4,4,2.8,10.645332711498996,0.0,7
20,4,5,3.0,8.133061434754941,0.0,7
20,4,6,2.8,10.388531351098022,0.0,7
20,4,7,3.0,10.07580944477527,0.0,7
20,4,8,2.8,10.758327904657133,0.0,7
20,4,9,2.8,13.895100905166974,0.0,7
20,4,10,2.8,10.944660378532296,0.0,7
20,4,11,3.0,11.708673053786178,0.0,7
20,4,12,3.6,8.809149081990594,0.0,7
20,4,13,3.2,10.333797528269981,0.0,7
20,4,14,2.8,10.605796031122518,0.0,7
20,4,15,3.0,12.744353502590915,0.0,7
20,4,16,2.8,14.197755484112179,0.0,7
20,4,17,3.0,10.820970708085534,0.0,7
20,4,18,2.8,12.77853380212809,0.0,7
20,4,19,2.8,12.420068448984395,0.0,7
20,4,20,2.8,10.879333888895994,0.0,7
20,4,21,2.8,10.531676742438707,0.0,7
20,4,22,2.25,15.681794548172771,0.0,4
